variable,year,region,unit,value
GDP|PPP,2010,SYC,billion USD_2010/yr,1.60644456
GDP|PPP,2010,SYR,billion USD_2010/yr,195.2272661
GDP|PPP,2010,TCA,billion USD_2010/yr,0.70284792
GDP|PPP,2010,TCD,billion USD_2010/yr,21.12245832
GDP|PPP,2010,TGO,billion USD_2010/yr,11.03826888
GDP|PPP,2010,THA,billion USD_2010/yr,945.7549627
GDP|PPP,2010,TJK,billion USD_2010/yr,15.449556
GDP|PPP,2010,TKL,billion USD_2010/yr,0.0
GDP|PPP,2010,TKM,billion USD_2010/yr,40.55797248
GDP|PPP,2010,TLS,billion USD_2010/yr,3.6188436
GDP|PPP,2010,TON,billion USD_2010/yr,0.48590832
GDP|PPP,2010,TTO,billion USD_2010/yr,38.4778992
GDP|PPP,2010,TUN,billion USD_2010/yr,109.9489915
GDP|PPP,2010,TUR,billion USD_2010/yr,1305.129191
GDP|PPP,2010,TUV,billion USD_2010/yr,0.03065352
GDP|PPP,2010,TWN,billion USD_2010/yr,0.0
GDP|PPP,2010,TZA,billion USD_2010/yr,95.11769064
GDP|PPP,2010,UGA,billion USD_2010/yr,59.93163384
GDP|PPP,2010,UKR,billion USD_2010/yr,643.7992349
GDP|PPP,2010,UMI,billion USD_2010/yr,0.0
GDP|PPP,2010,URY,billion USD_2010/yr,68.28148896
GDP|PPP,2010,USA,billion USD_2010/yr,15247.84947
GDP|PPP,2010,UZB,billion USD_2010/yr,134.7951703
GDP|PPP,2010,VAT,billion USD_2010/yr,0.0
GDP|PPP,2010,VCT,billion USD_2010/yr,1.18129752
GDP|PPP,2010,VEN,billion USD_2010/yr,0.0
GDP|PPP,2010,VGB,billion USD_2010/yr,0.0
GDP|PPP,2010,VIR,billion USD_2010/yr,5.84199696
GDP|PPP,2010,VNM,billion USD_2010/yr,524.4414319
GDP|PPP,2010,VUT,billion USD_2010/yr,0.65982384
GDP|PPP,2010,WLF,billion USD_2010/yr,0.0
GDP|PPP,2010,WSM,billion USD_2010/yr,1.02266328
GDP|PPP,2010,World,billion USD_2010/yr,89037.99955
GDP|PPP,2010,YEM,billion USD_2010/yr,0.0
GDP|PPP,2010,ZAF,billion USD_2010/yr,611.9410406
