source,variable,period,region,unit,value
WDI-2024,GDP|PPP,2015,YEM,billion US$2017/yr,127.1106
WDI-2024,GDP|PPP,2015,ZAF,billion US$2017/yr,775.9688
WDI-2024,GDP|PPP,2015,ZMB,billion US$2017/yr,54.6815
WDI-2024,GDP|PPP,2015,ZWE,billion US$2017/yr,32.7528
WDI-2024,GDP|PPP,2020,ABW,billion US$2017/yr,3.1161
WDI-2024,GDP|PPP,2020,AFG,billion US$2017/yr,76.7106
WDI-2024,GDP|PPP,2020,AGO,billion US$2017/yr,201.5635
WDI-2024,GDP|PPP,2020,AIA,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2020,ALA,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2020,ALB,billion US$2017/yr,37.6819
WDI-2024,GDP|PPP,2020,AND,billion US$2017/yr,4.384
WDI-2024,GDP|PPP,2020,ARE,billion US$2017/yr,628.4549
WDI-2024,GDP|PPP,2020,ARG,billion US$2017/yr,893.6754
WDI-2024,GDP|PPP,2020,ARM,billion US$2017/yr,37.4765
WDI-2024,GDP|PPP,2020,ASM,billion US$2017/yr,0.5255
WDI-2024,GDP|PPP,2020,ATA,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2020,ATF,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2020,ATG,billion US$2017/yr,1.7664
WDI-2024,GDP|PPP,2020,AUS,billion US$2017/yr,1247.8804
WDI-2024,GDP|PPP,2020,AUT,billion US$2017/yr,462.3818
WDI-2024,GDP|PPP,2020,AZE,billion US$2017/yr,138.546
WDI-2024,GDP|PPP,2020,BDI,billion US$2017/yr,8.6929
WDI-2024,GDP|PPP,2020,BEL,billion US$2017/yr,565.7492
WDI-2024,GDP|PPP,2020,BEN,billion US$2017/yr,40.2871
WDI-2024,GDP|PPP,2020,BES,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2020,BFA,billion US$2017/yr,44.973
WDI-2024,GDP|PPP,2020,BGD,billion US$2017/yr,936.1131
WDI-2024,GDP|PPP,2020,BGR,billion US$2017/yr,155.7849
WDI-2024,GDP|PPP,2020,BHR,billion US$2017/yr,70.9103
WDI-2024,GDP|PPP,2020,BHS,billion US$2017/yr,10.622
WDI-2024,GDP|PPP,2020,BIH,billion US$2017/yr,48.4072
WDI-2024,GDP|PPP,2020,BLM,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2020,BLR,billion US$2017/yr,180.4661
WDI-2024,GDP|PPP,2020,BLZ,billion US$2017/yr,2.9959
WDI-2024,GDP|PPP,2020,BMU,billion US$2017/yr,4.8634
WDI-2024,GDP|PPP,2020,BOL,billion US$2017/yr,91.6689
WDI-2024,GDP|PPP,2020,BRA,billion US$2017/yr,3008.1495
WDI-2024,GDP|PPP,2020,BRB,billion US$2017/yr,3.9308
WDI-2024,GDP|PPP,2020,BRN,billion US$2017/yr,27.2118
WDI-2024,GDP|PPP,2020,BTN,billion US$2017/yr,8.6337
WDI-2024,GDP|PPP,2020,BVT,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2020,BWA,billion US$2017/yr,34.4911
WDI-2024,GDP|PPP,2020,CAF,billion US$2017/yr,4.5296
WDI-2024,GDP|PPP,2020,CAN,billion US$2017/yr,1755.6716
WDI-2024,GDP|PPP,2020,CCK,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2020,CHE,billion US$2017/yr,586.7751
WDI-2024,GDP|PPP,2020,CHL,billion US$2017/yr,443.3389
WDI-2024,GDP|PPP,2020,CHN,billion US$2017/yr,22996.1455
WDI-2024,GDP|PPP,2020,CIV,billion US$2017/yr,136.53
WDI-2024,GDP|PPP,2020,CMR,billion US$2017/yr,97.1034
WDI-2024,GDP|PPP,2020,COD,billion US$2017/yr,96.9453
WDI-2024,GDP|PPP,2020,COG,billion US$2017/yr,21.3771
WDI-2024,GDP|PPP,2020,COK,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2020,COL,billion US$2017/yr,680.3468
WDI-2024,GDP|PPP,2020,COM,billion US$2017/yr,2.5978
WDI-2024,GDP|PPP,2020,CPV,billion US$2017/yr,3.5386
WDI-2024,GDP|PPP,2020,CRI,billion US$2017/yr,101.3268
WDI-2024,GDP|PPP,2020,CUB,billion US$2017/yr,97.5746
WDI-2024,GDP|PPP,2020,CUW,billion US$2017/yr,3.0846
WDI-2024,GDP|PPP,2020,CXR,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2020,CYM,billion US$2017/yr,4.5456
WDI-2024,GDP|PPP,2020,CYP,billion US$2017/yr,35.5657
WDI-2024,GDP|PPP,2020,CZE,billion US$2017/yr,413.3649
WDI-2024,GDP|PPP,2020,DEU,billion US$2017/yr,4306.0721
WDI-2024,GDP|PPP,2020,DJI,billion US$2017/yr,5.1883
WDI-2024,GDP|PPP,2020,DMA,billion US$2017/yr,0.7384
WDI-2024,GDP|PPP,2020,DNK,billion US$2017/yr,322.3312
WDI-2024,GDP|PPP,2020,DOM,billion US$2017/yr,184.447
WDI-2024,GDP|PPP,2020,DZA,billion US$2017/yr,471.2234
WDI-2024,GDP|PPP,2020,ECU,billion US$2017/yr,182.1646
WDI-2024,GDP|PPP,2020,EGY,billion US$2017/yr,1288.4639
WDI-2024,GDP|PPP,2020,ERI,billion US$2017/yr,14.3605
WDI-2024,GDP|PPP,2020,ESH,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2020,ESP,billion US$2017/yr,1707.5991
WDI-2024,GDP|PPP,2020,EST,billion US$2017/yr,47.7076
WDI-2024,GDP|PPP,2020,ETH,billion US$2017/yr,264.0587
WDI-2024,GDP|PPP,2020,FIN,billion US$2017/yr,261.9412
WDI-2024,GDP|PPP,2020,FJI,billion US$2017/yr,10.0895
WDI-2024,GDP|PPP,2020,FLK,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2020,FRA,billion US$2017/yr,2861.2949
WDI-2024,GDP|PPP,2020,FRO,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2020,FSM,billion US$2017/yr,0.3835
WDI-2024,GDP|PPP,2020,GAB,billion US$2017/yr,31.8743
WDI-2024,GDP|PPP,2020,GBR,billion US$2017/yr,2810.4237
WDI-2024,GDP|PPP,2020,GEO,billion US$2017/yr,51.9927
WDI-2024,GDP|PPP,2020,GGY,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2020,GHA,billion US$2017/yr,169.3824
WDI-2024,GDP|PPP,2020,GIB,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2020,GIN,billion US$2017/yr,34.3878
WDI-2024,GDP|PPP,2020,GLP,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2020,GMB,billion US$2017/yr,5.2577
WDI-2024,GDP|PPP,2020,GNB,billion US$2017/yr,3.6358
WDI-2024,GDP|PPP,2020,GNQ,billion US$2017/yr,24.0134
WDI-2024,GDP|PPP,2020,GRC,billion US$2017/yr,288.9607
WDI-2024,GDP|PPP,2020,GRD,billion US$2017/yr,1.6293
WDI-2024,GDP|PPP,2020,GRL,billion US$2017/yr,3.8487
WDI-2024,GDP|PPP,2020,GTM,billion US$2017/yr,141.4264
WDI-2024,GDP|PPP,2020,GUF,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2020,GUM,billion US$2017/yr,6.8128
WDI-2024,GDP|PPP,2020,GUY,billion US$2017/yr,14.6929
WDI-2024,GDP|PPP,2020,HKG,billion US$2017/yr,418.1289
WDI-2024,GDP|PPP,2020,HMD,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2020,HND,billion US$2017/yr,50.8937
WDI-2024,GDP|PPP,2020,HRV,billion US$2017/yr,109.2955
WDI-2024,GDP|PPP,2020,HTI,billion US$2017/yr,33.5864
WDI-2024,GDP|PPP,2020,HUN,billion US$2017/yr,304.5177
WDI-2024,GDP|PPP,2020,IDN,billion US$2017/yr,3130.6296
WDI-2024,GDP|PPP,2020,IMN,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2020,IND,billion US$2017/yr,8618.5605
WDI-2024,GDP|PPP,2020,IOT,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2020,IRL,billion US$2017/yr,457.6154
WDI-2024,GDP|PPP,2020,IRN,billion US$2017/yr,1259.8037
WDI-2024,GDP|PPP,2020,IRQ,billion US$2017/yr,376.5492
WDI-2024,GDP|PPP,2020,ISL,billion US$2017/yr,18.9404
WDI-2024,GDP|PPP,2020,ISR,billion US$2017/yr,365.6613
WDI-2024,GDP|PPP,2020,ITA,billion US$2017/yr,2323.6742
WDI-2024,GDP|PPP,2020,JAM,billion US$2017/yr,25.9658
WDI-2024,GDP|PPP,2020,JEY,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2020,JOR,billion US$2017/yr,100.8834
WDI-2024,GDP|PPP,2020,JPN,billion US$2017/yr,5056.0598
WDI-2024,GDP|PPP,2020,KAZ,billion US$2017/yr,475.672
WDI-2024,GDP|PPP,2020,KEN,billion US$2017/yr,233.7989
WDI-2024,GDP|PPP,2020,KGZ,billion US$2017/yr,31.5221
WDI-2024,GDP|PPP,2020,KHM,billion US$2017/yr,70.116
WDI-2024,GDP|PPP,2020,KIR,billion US$2017/yr,0.2399
WDI-2024,GDP|PPP,2020,KNA,billion US$2017/yr,1.271
WDI-2024,GDP|PPP,2020,KOR,billion US$2017/yr,2197.6886
WDI-2024,GDP|PPP,2020,KWT,billion US$2017/yr,191.5222
WDI-2024,GDP|PPP,2020,LAO,billion US$2017/yr,56.8274
WDI-2024,GDP|PPP,2020,LBN,billion US$2017/yr,78.0989
WDI-2024,GDP|PPP,2020,LBR,billion US$2017/yr,7.0403
WDI-2024,GDP|PPP,2020,LBY,billion US$2017/yr,103.9412
WDI-2024,GDP|PPP,2020,LCA,billion US$2017/yr,2.0883
WDI-2024,GDP|PPP,2020,LIE,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2020,LKA,billion US$2017/yr,283.6196
WDI-2024,GDP|PPP,2020,LSO,billion US$2017/yr,5.0159
WDI-2024,GDP|PPP,2020,LTU,billion US$2017/yr,103.9134
WDI-2024,GDP|PPP,2020,LUX,billion US$2017/yr,70.7802
WDI-2024,GDP|PPP,2020,LVA,billion US$2017/yr,56.207
WDI-2024,GDP|PPP,2020,MAC,billion US$2017/yr,37.1389
WDI-2024,GDP|PPP,2020,MAF,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2020,MAR,billion US$2017/yr,281.0761
WDI-2024,GDP|PPP,2020,MCO,billion US$2017/yr,8.8986
WDI-2024,GDP|PPP,2020,MDA,billion US$2017/yr,31.2234
WDI-2024,GDP|PPP,2020,MDG,billion US$2017/yr,40.5372
WDI-2024,GDP|PPP,2020,MDV,billion US$2017/yr,7.1041
WDI-2024,GDP|PPP,2020,MEX,billion US$2017/yr,2348.5657
WDI-2024,GDP|PPP,2020,MHL,billion US$2017/yr,0.2485
WDI-2024,GDP|PPP,2020,MKD,billion US$2017/yr,32.7039
WDI-2024,GDP|PPP,2020,MLI,billion US$2017/yr,45.0762
WDI-2024,GDP|PPP,2020,MLT,billion US$2017/yr,21.5169
WDI-2024,GDP|PPP,2020,MMR,billion US$2017/yr,251.5463
WDI-2024,GDP|PPP,2020,MNE,billion US$2017/yr,11.3444
WDI-2024,GDP|PPP,2020,MNG,billion US$2017/yr,38.4343
WDI-2024,GDP|PPP,2020,MNP,billion US$2017/yr,1.4424
WDI-2024,GDP|PPP,2020,MOZ,billion US$2017/yr,38.597
WDI-2024,GDP|PPP,2020,MRT,billion US$2017/yr,23.5565
WDI-2024,GDP|PPP,2020,MSR,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2020,MTQ,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2020,MUS,billion US$2017/yr,25.6138
WDI-2024,GDP|PPP,2020,MWI,billion US$2017/yr,28.8641
WDI-2024,GDP|PPP,2020,MYS,billion US$2017/yr,858.2925
WDI-2024,GDP|PPP,2020,MYT,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2020,NAM,billion US$2017/yr,22.5058
WDI-2024,GDP|PPP,2020,NCL,billion US$2017/yr,13.1822
WDI-2024,GDP|PPP,2020,NER,billion US$2017/yr,29.5542
WDI-2024,GDP|PPP,2020,NFK,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2020,NGA,billion US$2017/yr,1013.5309
WDI-2024,GDP|PPP,2020,NIC,billion US$2017/yr,35.3372
WDI-2024,GDP|PPP,2020,NIU,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2020,NLD,billion US$2017/yr,946.6375
WDI-2024,GDP|PPP,2020,NOR,billion US$2017/yr,343.0823
WDI-2024,GDP|PPP,2020,NPL,billion US$2017/yr,110.4038
WDI-2024,GDP|PPP,2020,NRU,billion US$2017/yr,0.1332
WDI-2024,GDP|PPP,2020,NZL,billion US$2017/yr,214.0538
WDI-2024,GDP|PPP,2020,OMN,billion US$2017/yr,150.3784
WDI-2024,GDP|PPP,2020,PAK,billion US$2017/yr,1136.9725
WDI-2024,GDP|PPP,2020,PAN,billion US$2017/yr,114.258
WDI-2024,GDP|PPP,2020,PCN,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2020,PER,billion US$2017/yr,372.5918
WDI-2024,GDP|PPP,2020,PHL,billion US$2017/yr,872.0897
WDI-2024,GDP|PPP,2020,PLW,billion US$2017/yr,0.2948
WDI-2024,GDP|PPP,2020,PNG,billion US$2017/yr,36.4798
WDI-2024,GDP|PPP,2020,POL,billion US$2017/yr,1233.4944
WDI-2024,GDP|PPP,2020,PRI,billion US$2017/yr,106.447
WDI-2024,GDP|PPP,2020,PRK,billion US$2017/yr,50.1164
WDI-2024,GDP|PPP,2020,PRT,billion US$2017/yr,329.6232
WDI-2024,GDP|PPP,2020,PRY,billion US$2017/yr,88.1433
WDI-2024,GDP|PPP,2020,PSE,billion US$2017/yr,25.9499
WDI-2024,GDP|PPP,2020,PYF,billion US$2017/yr,9.9401
WDI-2024,GDP|PPP,2020,QAT,billion US$2017/yr,245.7269
WDI-2024,GDP|PPP,2020,REU,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2020,ROU,billion US$2017/yr,559.7944
WDI-2024,GDP|PPP,2020,RUS,billion US$2017/yr,3893.8619
WDI-2024,GDP|PPP,2020,RWA,billion US$2017/yr,27.1666
WDI-2024,GDP|PPP,2020,SAU,billion US$2017/yr,1611.6232
WDI-2024,GDP|PPP,2020,SDN,billion US$2017/yr,172.198
WDI-2024,GDP|PPP,2020,SEN,billion US$2017/yr,55.6271
WDI-2024,GDP|PPP,2020,SGP,billion US$2017/yr,539.6405
WDI-2024,GDP|PPP,2020,SGS,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2020,SHN,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2020,SJM,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2020,SLB,billion US$2017/yr,1.7067
WDI-2024,GDP|PPP,2020,SLE,billion US$2017/yr,13.062
WDI-2024,GDP|PPP,2020,SLV,billion US$2017/yr,52.1953
WDI-2024,GDP|PPP,2020,SMR,billion US$2017/yr,1.9168
WDI-2024,GDP|PPP,2020,SOM,billion US$2017/yr,24.0887
WDI-2024,GDP|PPP,2020,SPM,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2020,SRB,billion US$2017/yr,145.1626
WDI-2024,GDP|PPP,2020,SSD,billion US$2017/yr,30.547
WDI-2024,GDP|PPP,2020,STP,billion US$2017/yr,0.7668
WDI-2024,GDP|PPP,2020,SUR,billion US$2017/yr,9.3057
WDI-2024,GDP|PPP,2020,SVK,billion US$2017/yr,169.0105
WDI-2024,GDP|PPP,2020,SVN,billion US$2017/yr,78.1154
WDI-2024,GDP|PPP,2020,SWE,billion US$2017/yr,531.4554
WDI-2024,GDP|PPP,2020,SWZ,billion US$2017/yr,9.7881
WDI-2024,GDP|PPP,2020,SXM,billion US$2017/yr,1.5651
WDI-2024,GDP|PPP,2020,SYC,billion US$2017/yr,2.6294
WDI-2024,GDP|PPP,2020,SYR,billion US$2017/yr,70.0944
WDI-2024,GDP|PPP,2020,TCA,billion US$2017/yr,0.818
WDI-2024,GDP|PPP,2020,TCD,billion US$2017/yr,24.7871
WDI-2024,GDP|PPP,2020,TGO,billion US$2017/yr,17.3796
WDI-2024,GDP|PPP,2020,THA,billion US$2017/yr,1205.4763
WDI-2024,GDP|PPP,2020,TJK,billion US$2017/yr,34.8512
WDI-2024,GDP|PPP,2020,TKL,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2020,TKM,billion US$2017/yr,89.1915
WDI-2024,GDP|PPP,2020,TLS,billion US$2017/yr,6.3202
WDI-2024,GDP|PPP,2020,TON,billion US$2017/yr,0.6691
WDI-2024,GDP|PPP,2020,TTO,billion US$2017/yr,35.514
WDI-2024,GDP|PPP,2020,TUN,billion US$2017/yr,122.1052
WDI-2024,GDP|PPP,2020,TUR,billion US$2017/yr,2395.3243
WDI-2024,GDP|PPP,2020,TUV,billion US$2017/yr,0.0507
WDI-2024,GDP|PPP,2020,TWN,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2020,TZA,billion US$2017/yr,152.7341
WDI-2024,GDP|PPP,2020,UGA,billion US$2017/yr,99.4881
WDI-2024,GDP|PPP,2020,UKR,billion US$2017/yr,517.968
WDI-2024,GDP|PPP,2020,UMI,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2020,URY,billion US$2017/yr,75.6915
WDI-2024,GDP|PPP,2020,USA,billion US$2017/yr,19943.3714
WDI-2024,GDP|PPP,2020,UZB,billion US$2017/yr,253.5817
WDI-2024,GDP|PPP,2020,VAT,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2020,VCT,billion US$2017/yr,1.4325
WDI-2024,GDP|PPP,2020,VEN,billion US$2017/yr,602.9729
WDI-2024,GDP|PPP,2020,VGB,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2020,VIR,billion US$2017/yr,4.7736
WDI-2024,GDP|PPP,2020,VNM,billion US$2017/yr,1010.0388
WDI-2024,GDP|PPP,2020,VUT,billion US$2017/yr,0.888
WDI-2024,GDP|PPP,2020,WLF,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2020,WSM,billion US$2017/yr,1.303
WDI-2024,GDP|PPP,2020,World,billion US$2017/yr,125776.9431
WDI-2024,GDP|PPP,2020,YEM,billion US$2017/yr,103.1505
WDI-2024,GDP|PPP,2020,ZAF,billion US$2017/yr,756.5791
WDI-2024,GDP|PPP,2020,ZMB,billion US$2017/yr,60.2592
WDI-2024,GDP|PPP,2020,ZWE,billion US$2017/yr,31.1876
WDI-2024,Population,2010,ABW,million,0.1003
WDI-2024,Population,2010,AFG,million,28.1897
WDI-2024,Population,2010,AGO,million,23.3642
WDI-2024,Population,2010,AIA,million,0.0132
WDI-2024,Population,2010,ALA,million,0.0279
WDI-2024,Population,2010,ALB,million,2.913
WDI-2024,Population,2010,AND,million,0.0715
WDI-2024,Population,2010,ARE,million,8.4818
WDI-2024,Population,2010,ARG,million,40.7884
WDI-2024,Population,2010,ARM,million,2.9463
WDI-2024,Population,2010,ASM,million,0.0549
WDI-2024,Population,2010,ATA,million,0.001
WDI-2024,Population,2010,ATF,million,0.0001
WDI-2024,Population,2010,ATG,million,0.0857
WDI-2024,Population,2010,AUS,million,22.0317
WDI-2024,Population,2010,AUT,million,8.3634
WDI-2024,Population,2010,AZE,million,9.0543
WDI-2024,Population,2010,BDI,million,9.1266
WDI-2024,Population,2010,BEL,million,10.8956
WDI-2024,Population,2010,BEN,million,9.4457
WDI-2024,Population,2010,BES,million,0.0202
WDI-2024,Population,2010,BFA,million,16.1168
WDI-2024,Population,2010,BGD,million,148.3911
WDI-2024,Population,2010,BGR,million,7.3956
WDI-2024,Population,2010,BHR,million,1.2136
WDI-2024,Population,2010,BHS,million,0.3733
WDI-2024,Population,2010,BIH,million,3.8111
WDI-2024,Population,2010,BLM,million,0.009
WDI-2024,Population,2010,BLR,million,9.4838
WDI-2024,Population,2010,BLZ,million,0.3221
WDI-2024,Population,2010,BMU,million,0.0651
WDI-2024,Population,2010,BOL,million,10.2233
WDI-2024,Population,2010,BRA,million,196.3535
WDI-2024,Population,2010,BRB,million,0.2747
WDI-2024,Population,2010,BRN,million,0.396
WDI-2024,Population,2010,BTN,million,0.7055
WDI-2024,Population,2010,BVT,million,0.0
WDI-2024,Population,2010,BWA,million,2.0917
WDI-2024,Population,2010,CAF,million,4.6601
WDI-2024,Population,2010,CAN,million,34.0049
WDI-2024,Population,2010,CCK,million,0.0006
WDI-2024,Population,2010,CHE,million,7.8249
WDI-2024,Population,2010,CHL,million,17.0042
WDI-2024,Population,2010,CHN,million,1337.705
WDI-2024,Population,2010,CIV,million,21.12
WDI-2024,Population,2010,CMR,million,19.878
WDI-2024,Population,2010,COD,million,66.3913
WDI-2024,Population,2010,COG,million,4.4379
WDI-2024,Population,2010,COK,million,0.0172
WDI-2024,Population,2010,COL,million,44.8161
WDI-2024,Population,2010,COM,million,0.656
WDI-2024,Population,2010,CPV,million,0.5212
WDI-2024,Population,2010,CRI,million,4.6222
WDI-2024,Population,2010,CUB,million,11.2904
WDI-2024,Population,2010,CUW,million,0.1487
WDI-2024,Population,2010,CXR,million,0.0018
WDI-2024,Population,2010,CYM,million,0.0541
WDI-2024,Population,2010,CYP,million,1.1297
WDI-2024,Population,2010,CZE,million,10.4744
WDI-2024,Population,2010,DEU,million,81.7769
WDI-2024,Population,2010,DJI,million,0.9192
WDI-2024,Population,2010,DMA,million,0.0688
WDI-2024,Population,2010,DNK,million,5.5477
WDI-2024,Population,2010,DOM,million,9.7758
WDI-2024,Population,2010,DZA,million,35.8563
WDI-2024,Population,2010,ECU,million,14.9896
WDI-2024,Population,2010,EGY,million,87.2524
WDI-2024,Population,2010,ERI,million,3.1477
WDI-2024,Population,2010,ESH,million,0.4133
WDI-2024,Population,2010,ESP,million,46.5769
WDI-2024,Population,2010,EST,million,1.3315
WDI-2024,Population,2010,ETH,million,89.2378
WDI-2024,Population,2010,FIN,million,5.3633
WDI-2024,Population,2010,FJI,million,0.9052
WDI-2024,Population,2010,FLK,million,0.0032
WDI-2024,Population,2010,FRA,million,65.0306
WDI-2024,Population,2010,FRO,million,0.0484
WDI-2024,Population,2010,FSM,million,0.1076
WDI-2024,Population,2010,GAB,million,1.7111
WDI-2024,Population,2010,GBR,million,62.7664
WDI-2024,Population,2010,GEO,million,3.7867
WDI-2024,Population,2010,GGY,million,0.0608
WDI-2024,Population,2010,GHA,million,25.5747
WDI-2024,Population,2010,GIB,million,0.0313
WDI-2024,Population,2010,GIN,million,10.2707
WDI-2024,Population,2010,GLP,million,0.4029
WDI-2024,Population,2010,GMB,million,1.9373
WDI-2024,Population,2010,GNB,million,1.5672
WDI-2024,Population,2010,GNQ,million,1.0945
WDI-2024,Population,2010,GRC,million,11.1213
WDI-2024,Population,2010,GRD,million,0.114
WDI-2024,Population,2010,GRL,million,0.0569
WDI-2024,Population,2010,GTM,million,14.2597
WDI-2024,Population,2010,GUF,million,0.2284
WDI-2024,Population,2010,GUM,million,0.1649
WDI-2024,Population,2010,GUY,million,0.7479
WDI-2024,Population,2010,HKG,million,7.0242
WDI-2024,Population,2010,HMD,million,0.0
WDI-2024,Population,2010,HND,million,8.4509
WDI-2024,Population,2010,HRV,million,4.2954
WDI-2024,Population,2010,HTI,million,9.8429
WDI-2024,Population,2010,HUN,million,10.0
WDI-2024,Population,2010,IDN,million,244.0162
WDI-2024,Population,2010,IMN,million,0.0838
WDI-2024,Population,2010,IND,million,1240.6136
WDI-2024,Population,2010,IOT,million,0.003
WDI-2024,Population,2010,IRL,million,4.5602
WDI-2024,Population,2010,IRN,million,75.3739
WDI-2024,Population,2010,IRQ,million,31.2649
WDI-2024,Population,2010,ISL,million,0.318
WDI-2024,Population,2010,ISR,million,7.6236
WDI-2024,Population,2010,ITA,million,59.2774
WDI-2024,Population,2010,JAM,million,2.7339
WDI-2024,Population,2010,JEY,million,0.1569
WDI-2024,Population,2010,JOR,million,6.9313
WDI-2024,Population,2010,JPN,million,128.07
WDI-2024,Population,2010,KAZ,million,16.3219
WDI-2024,Population,2010,KEN,million,41.5179
WDI-2024,Population,2010,KGZ,million,5.4479
WDI-2024,Population,2010,KHM,million,14.3635
WDI-2024,Population,2010,KIR,million,0.108
WDI-2024,Population,2010,KNA,million,0.0474
WDI-2024,Population,2010,KOR,million,49.5541
WDI-2024,Population,2010,KWT,million,2.9434
WDI-2024,Population,2010,LAO,million,6.3234
WDI-2024,Population,2010,LBN,million,4.9958
WDI-2024,Population,2010,LBR,million,4.02
WDI-2024,Population,2010,LBY,million,6.492
WDI-2024,Population,2010,LCA,million,0.1709
WDI-2024,Population,2010,LIE,million,0.0359
WDI-2024,Population,2010,LKA,million,20.6686
WDI-2024,Population,2010,LSO,million,2.0227
WDI-2024,Population,2010,LTU,million,3.0973
WDI-2024,Population,2010,LUX,million,0.507
WDI-2024,Population,2010,LVA,million,2.0976
WDI-2024,Population,2010,MAC,million,0.5573
WDI-2024,Population,2010,MAF,million,0.0365
WDI-2024,Population,2010,MAR,million,32.4649
WDI-2024,Population,2010,MCO,million,0.0332
WDI-2024,Population,2010,MDA,million,2.8624
WDI-2024,Population,2010,MDG,million,21.731
WDI-2024,Population,2010,MDV,million,0.3616
WDI-2024,Population,2010,MEX,million,112.5324
WDI-2024,Population,2010,MHL,million,0.0534
WDI-2024,Population,2010,MKD,million,2.055
WDI-2024,Population,2010,MLI,million,15.5292
WDI-2024,Population,2010,MLT,million,0.4145
WDI-2024,Population,2010,MMR,million,49.391
WDI-2024,Population,2010,MNE,million,0.6194
WDI-2024,Population,2010,MNG,million,2.7025
WDI-2024,Population,2010,MNP,million,0.0541
WDI-2024,Population,2010,MOZ,million,23.0737
WDI-2024,Population,2010,MRT,million,3.4195
WDI-2024,Population,2010,MSR,million,0.0049
WDI-2024,Population,2010,MTQ,million,0.3921
WDI-2024,Population,2010,MUS,million,1.2504
WDI-2024,Population,2010,MWI,million,14.7184
WDI-2024,Population,2010,MYS,million,28.7177
WDI-2024,Population,2010,MYT,million,0.2118
WDI-2024,Population,2010,NAM,million,2.0993
WDI-2024,Population,2010,NCL,million,0.2498
WDI-2024,Population,2010,NER,million,16.6475
WDI-2024,Population,2010,NFK,million,0.0018
WDI-2024,Population,2010,NGA,million,160.9529
WDI-2024,Population,2010,NIC,million,5.8557
WDI-2024,Population,2010,NIU,million,0.0018
WDI-2024,Population,2010,NLD,million,16.6154
WDI-2024,Population,2010,NOR,million,4.8892
WDI-2024,Population,2010,NPL,million,27.1616
WDI-2024,Population,2010,NRU,million,0.0102
WDI-2024,Population,2010,NZL,million,4.3507
WDI-2024,Population,2010,OMN,million,2.8819
WDI-2024,Population,2010,PAK,million,194.4545
WDI-2024,Population,2010,PAN,million,3.6236
WDI-2024,Population,2010,PCN,million,0.0
WDI-2024,Population,2010,PER,million,29.2296
WDI-2024,Population,2010,PHL,million,94.6367
WDI-2024,Population,2010,PLW,million,0.0185
WDI-2024,Population,2010,PNG,million,7.5833
WDI-2024,Population,2010,POL,million,38.0428
WDI-2024,Population,2010,PRI,million,3.7215
WDI-2024,Population,2010,PRK,million,24.6864
WDI-2024,Population,2010,PRT,million,10.5731
WDI-2024,Population,2010,PRY,million,5.7686
WDI-2024,Population,2010,PSE,million,3.7862
WDI-2024,Population,2010,PYF,million,0.2838
WDI-2024,Population,2010,QAT,million,1.7135
WDI-2024,Population,2010,REU,million,0.89
WDI-2024,Population,2010,ROU,million,20.2469
WDI-2024,Population,2010,RUS,million,142.8495
WDI-2024,Population,2010,RWA,million,10.309
WDI-2024,Population,2010,SAU,million,29.4119
WDI-2024,Population,2010,SDN,million,33.7399
WDI-2024,Population,2010,SEN,million,12.5301
